,Genre,ZCR_Mean,RMSE_Mean,MFCCS0,MFCCS1,MFCCS2,MFCCS3,MFCCS4,MFCCS5,MFCCS6,MFCCS7,MFCCS8,MFCCS9,MFCCS10,MFCCS11,MFCCS12
132,Folk,0.025733258575,2.208368063,,-319.13787842,152.66116333,6.9794287682,15.766350746,6.4095821381,0.21233189106,-7.013323307,-6.4784846306,-11.28290844,-11.109147072,-4.5699353218,-14.257422447
133,Folk,0.019417541102,1.7303627729,,-319.10494995,178.77723694,14.039038658,20.632312775,19.697072983,15.443753242,-1.291331768,-0.14424091578,-2.5898015499,1.7991617918,5.246981144,-3.8834013939
134,Folk,0.026296170428,2.0013082027,,-298.3890686,181.46572876,9.0735139847,-4.5144519806,23.207799911,12.855553627,-8.786567688,-6.9479722977,-0.52915471792,-0.93753361702,-1.5650914907,-4.1474900246
135,Rock,0.035479675978,1.5606201887,,-317.43127441,152.33415222,5.1723532677,40.021640778,9.0541973114,8.5709552765,0.84256023169,-0.28618779778,-5.2880682945,-3.7863013744,-1.6770707369,-1.201082468
136,Pop,0.036967944354,1.3812093735,,-327.5489502,141.76704407,-1.3529689312,37.110412598,7.5483522415,8.7740688324,-0.41276285052,-1.768165946,-2.5743844509,-6.457388401,-3.7994401455,-8.4858493805
137,Pop,0.040973190218,1.5660932064,,-292.49383545,145.97088623,-14.095995903,39.17786026,3.8473973274,8.9611606598,2.1741449833,-4.8941674232,-1.605288744,-3.4248933792,-5.2498545647,-9.6088581085
138,Pop,0.025204885751,2.143996954,,-364.41970825,151.17698669,40.06325531,34.906166077,8.489071846,14.005522728,1.0853345394,-1.7294192314,-6.9315042496,-14.505505562,-7.4257712364,-11.556563377
139,Pop,0.029259417206,1.492956996,,-348.69412231,137.87501526,17.556379318,24.569644928,6.124042511,5.6950192451,-4.8872032166,-7.7762570381,0.63638359308,-2.7030446529,-5.0692420006,-8.0869894028
140,Pop,0.034369975328,1.2100257874,,-355.82492065,139.8175354,-3.2659409046,25.369094849,7.406788826,6.278866291,-0.31248709559,-4.1951355934,-3.0332736969,-2.6004207134,-6.7420501709,-11.781458855
141,Pop,0.03960005939,1.0873383284,,-352.58877563,116.82313538,-2.2983148098,19.244789124,6.7517547607,5.4903764725,-1.6928527355,-4.6476597786,-1.8879653215,-5.8303160667,-7.1440610886,-9.7388486862
142,Electronic,0.10897620022,3.6438782215,,-79.15511322,95.446861267,-16.633146286,31.749689102,-11.281308174,11.214700699,-5.9019341469,7.4348907471,-5.7080774307,2.4986190796,-6.503633976,0.39319658279
143,Folk,0.054432246834,2.5634229183,,-255.04666138,121.8289032,1.6211614609,41.019577026,4.4359602928,14.316393852,4.1375288963,12.675779343,-8.3698673248,0.29851227999,-1.2969343662,-3.9240629673
144,Rock,0.050158653408,4.0190625191,,-157.27764893,153.32756042,-33.988075256,34.597488403,5.4642472267,21.298143387,-10.089696884,2.7085924149,-1.4915164709,0.90356141329,-2.9637191296,2.426223278
145,Folk,0.038821939379,2.4891963005,,-205.65621948,155.51525879,-24.7670784,36.707244873,8.9932775497,5.1996245384,2.5198395252,1.4098770618,4.3201904297,0.41873672605,-0.57468694448,-1.4758790731
146,Folk,0.031836755574,2.7236611843,,-213.12734985,155.68083191,-5.5421638489,35.103439331,2.8127527237,12.102656364,2.1026132107,9.0980463028,-0.22724305093,3.244869709,-1.8274930716,-0.26935085654
147,Rock,0.035861473531,4.7726120949,,-176.03591919,228.12492371,-42.911026001,-5.4541077614,23.128702164,2.6983087063,-15.895446777,-7.0209560394,2.1721215248,-10.031038284,-5.6773223877,-2.5948152542
148,Rock,0.030563112348,4.0851273537,,-218.44917297,210.47563171,-15.619634628,10.057628632,21.749399185,2.1750531197,-6.6367239952,1.503341794,1.4580746889,-0.9057520628,-2.6192228794,-2.9935529232
149,Rock,0.036016404629,6.0218291283,,-145.24121094,216.86985779,-46.566299438,12.616919518,11.821464539,6.5166435242,-10.122921944,-3.9428191185,6.3315238953,-9.1258172989,-1.3451590538,-4.6688222885
150,Rock,0.034886214882,5.4816131592,,-156.73675537,213.00259399,-46.829547882,12.895860672,7.3251490593,-1.002191186,-7.2344260216,-5.4203653336,4.2458844185,-7.9136219025,-5.0375771523,-6.2837252617
151,Rock,0.024664243683,4.7653794289,,-201.51574707,188.58992004,-12.056702614,29.938657761,-4.591319561,11.939376831,1.6812685728,-10.677745819,8.7722988129,-9.5741939545,-3.471858263,1.1911609173
152,Rock,0.079217381775,1.8020806313,,-323.23403931,157.97846985,14.854618073,6.5949606895,19.990905762,10.19422245,2.0237576962,2.1444723606,7.3096299171,5.9226241112,2.068772316,3.1727936268
153,Rock,0.03073313646,3.6615912914,,-241.32368469,154.62301636,-5.7467451096,38.030979156,29.029035568,15.888464928,-1.1942338943,6.4182481766,11.551448822,9.739991188,0.14313708246,0.27752041817
154,Rock,0.05026108399,4.1731295586,,-132.67311096,132.40454102,-39.788917542,57.40700531,6.1070804596,30.579427719,-5.5251269341,13.940382004,2.2638792992,14.771697998,-2.5384962559,4.8943476677
155,Rock,0.040677186102,3.1748337746,,-261.19342041,154.28018188,-24.44426918,24.573558807,29.447416306,13.145113945,-14.117313385,-0.085796251893,6.3980960846,4.3838438988,-3.8511424065,-1.6409083605
156,Rock,0.044831398875,4.6212892532,,-157.58538818,167.84741211,-47.689964294,46.575351715,19.407670975,14.545066833,-3.5945048332,2.7815847397,9.6786432266,3.2696678638,1.7045408487,2.5388057232
157,International,0.053392365575,1.8877232075,,-218.24313354,130.2020874,-7.5829825401,27.378076553,5.1570429802,11.189873695,5.9695510864,9.0571193695,0.62724167109,4.1462769508,-0.79181003571,2.1611597538
158,International,0.054493267089,1.5916364193,,-277.44433594,120.17506409,-3.5477237701,27.362201691,3.1175005436,11.113073349,3.1361215115,3.6400198936,-0.74605041742,2.6025776863,0.85946637392,2.4706063271
159,International,0.053217384964,2.0926952362,,-228.89002991,125.67515564,-4.5775113106,32.875171661,5.0982055664,14.87068367,8.5985393524,9.2221250534,1.0197217464,2.54778409,-2.0518026352,1.1498895884
160,International,0.053137555718,2.1404154301,,-206.96633911,126.00605774,-4.8815789223,33.921348572,0.60478663445,15.254030228,4.6037106514,8.8532047272,-0.062301579863,4.0880489349,-0.10102967918,5.7237110138
161,International,0.054493427277,2.0856666565,,-199.57832336,130.42010498,-14.966018677,29.706987381,3.6791760921,9.9960126877,5.3594551086,7.7243518829,-1.5953685045,2.9384770393,0.51889127493,4.093100071
162,Folk,0.028264116496,1.3838477135,,-357.58691406,121.10498047,22.330171585,27.759414673,18.924852371,14.569511414,2.7600386143,0.95880329609,-1.9101389647,-3.8921329975,-3.0983290672,-2.8001179695
163,Rock,0.069574691355,4.2120985985,,-134.56236267,142.74330139,-54.479576111,31.355791092,10.103916168,35.398487091,-7.9688482285,3.9796922207,-3.7656970024,17.508235931,-0.59681379795,-1.8374116421
164,Rock,0.049430638552,3.1539244652,,-236.33479309,138.13339233,-16.667798996,17.448696136,-3.6428279877,16.439882278,2.5743024349,3.3977398872,-6.1528363228,5.6740765572,-0.56347328424,-5.6399621964
165,Folk,0.032672021538,2.9390873909,,-294.06311035,152.91984558,-20.968408585,26.852926254,27.075124741,-3.0547215939,-10.711834908,-10.890946388,-11.339427948,-12.576861382,-3.3929955959,-8.4070224762
166,International,0.051183216274,3.3948435783,,-194.68284607,156.90016174,-30.494901657,43.571804047,6.2397408485,10.285031319,-7.3955764771,3.3371548653,-7.6709885597,-2.7515268326,1.0036530495,1.8871414661
167,International,0.048283301294,3.2467517853,,-215.52384949,159.04492188,-21.756248474,46.421260834,5.2948312759,17.221302032,-4.9219350815,3.9275531769,-5.4723949432,-3.8768219948,0.78177857399,3.5203909874
168,Folk,0.019768485799,5.9849991798,,-202.61630249,179.17146301,19.341543198,30.214326859,4.4672718048,12.581212044,3.1840748787,4.1020879745,-2.6778278351,1.606112361,-1.0281676054,-6.331360817
169,Folk,0.01835789904,3.2347412109,,-257.19522095,191.9499054,24.056835175,25.491924286,11.647536278,3.2193291187,-1.3171439171,-0.29867038131,-4.451043129,-3.8511502743,-0.37089443207,3.3861374855
170,Folk,0.023232208565,3.9482798576,,-221.92355347,170.76930237,10.287117958,36.65039444,10.806792259,6.9659519196,-3.699185133,-0.41247951984,-4.0271120071,-2.3238153458,-1.3460651636,1.518255353
171,Folk,0.017748041078,4.5833892822,,-243.35157776,196.61212158,22.523920059,34.354377747,13.33046627,3.8862581253,-2.2864480019,0.72371208668,-3.1858837605,-4.0815668106,-4.6894440651,-0.69977736473
172,Folk,0.019081937149,5.9847803116,,-199.75808716,196.1476593,14.070169449,29.478687286,10.421143532,4.279882431,-3.1626563072,-0.73626327515,-3.0079100132,-0.3041639328,-1.0718319416,-1.9885872602
173,Folk,0.018611766398,4.7924823761,,-229.98010254,179.78132629,25.973337173,25.429454803,4.849861145,10.939778328,4.6604619026,2.6814012527,-0.45381599665,1.5166192055,-3.2880377769,-5.7500896454
174,Folk,0.019128674641,5.571741581,,-204.42564392,183.00187683,9.010383606,37.348064423,13.753369331,6.7682242393,2.0097854137,2.3210318089,-3.3154513836,1.2438379526,-0.4852078557,-0.14820168912
175,Folk,0.02771987766,4.4478039742,,-208.29138184,162.79859924,16.185022354,28.239173889,2.6053166389,12.95941925,-1.9435836077,2.9416162968,-0.88697326183,1.0731428862,-9.5692396164,-6.5345611572
176,Folk,0.018260175362,4.7137699127,,-225.54769897,190.03190613,24.336324692,19.835100174,6.4464044571,8.9710083008,2.9122669697,5.9499497414,-0.28538379073,-1.9768939018,-5.047981739,-6.6439390182
177,Folk,0.025815363973,1.9459964037,,-299.82235718,187.69226074,17.694143295,-10.392475128,7.5669150352,-1.9168982506,-1.4166212082,4.3743515015,-1.5541118383,-5.3157320023,-5.0524158478,-7.7325162888
178,Folk,0.036358587444,1.6812341213,,-294.67401123,163.16703796,-4.7372078896,5.7548575401,2.0881474018,0.099119283259,-0.47851127386,0.76746821404,0.48208257556,-5.3484778404,-4.1739435196,-4.3898615837
179,Rock,0.040632326156,2.1983041763,,-234.74276733,140.84184265,-7.2888226509,35.141849518,12.036919594,13.578663826,-1.2980139256,7.084918499,-0.2941852808,4.0006394386,1.2946053743,4.8482580185
180,Folk,0.046841137111,0.38152205944,,-434.90805054,142.94380188,-10.991678238,19.025770187,8.9663143158,-9.0784282684,-3.3989083767,5.6305503845,0.43768462539,-2.3858015537,-4.095969677,-4.5091619492
181,Folk,0.059974633157,0.72424548864,,-400.90136719,78.009811401,-24.031084061,9.8592720032,3.4148318768,-12.961396217,-11.160161972,-2.5345444679,-8.5461320877,-7.3597216606,-0.51017051935,0.7787322998
182,Rock,0.06433480233,2.8188128471,,-125.71195221,135.86726379,-21.570220947,18.151596069,3.8409945965,11.644851685,-10.825885773,3.7520289421,-3.7469003201,2.8204939365,-3.4227547646,2.6179971695
183,Folk,0.01721046865,2.6681222916,,-308.02844238,156.453125,24.316913605,40.682697296,24.820482254,19.237766266,12.477152824,12.621724129,11.473326683,2.4246313572,-1.3231886625,-2.1156070232
184,Folk,0.017960099503,2.1645927429,,-316.58938599,152.44602966,22.502124786,25.994668961,20.893480301,14.956831932,10.892763138,8.3924627304,2.9968183041,-2.8952724934,-7.5910348892,-9.4262895584
185,Folk,0.017548341304,1.6902216673,,-346.22351074,146.72109985,27.875537872,24.439731598,19.356264114,12.965061188,10.822896004,9.3667163849,3.5775384903,-3.203871727,-7.0790505409,-8.857919693
186,Folk,0.018761282787,1.5278311968,,-345.99038696,153.03970337,25.492988586,24.835603714,18.860300064,13.401297569,10.608561516,8.9862270355,3.7608377934,-2.7435796261,-6.9054903984,-6.6077308655
187,Folk,0.030057450756,1.7400819063,,-289.984375,165.16777039,-0.35203304887,34.876831055,5.4366054535,12.679801941,-2.9850347042,6.1797246933,-10.806343079,-6.4803724289,-6.4689602852,-3.3141655922
188,International,0.04944890365,3.8113489151,,-173.11843872,142.43824768,-14.072208405,48.703166962,-9.2902421951,19.737911224,-7.8298492432,10.137648582,-4.6134295464,1.1052014828,0.44631499052,1.5107505322
189,International,0.050988193601,4.0345597267,,-156.30456543,141.77287292,-14.311766624,50.636318207,-11.849815369,21.726032257,-14.74621582,9.4631319046,-9.6608047485,4.3667821884,-2.1974425316,4.0076479912
190,International,0.050038307905,3.7676360607,,-171.77980042,131.36958313,-7.6476860046,54.369400024,-10.956562996,22.74404335,-14.860559464,8.3227262497,-8.8056955338,6.5798821449,-3.7787823677,4.044508934
191,International,0.062234483659,4.2280020714,,-147.0740509,127.63697052,-14.697497368,57.536155701,-11.249487877,28.010784149,-11.02939415,9.849864006,-10.535459518,2.3931941986,-1.8580870628,5.9860100746
192,International,0.048307180405,4.0780658722,,-167.96696472,142.58175659,-16.639715195,55.181930542,-5.3117032051,21.139247894,-10.734617233,9.9432191849,-1.9762618542,2.4385464191,-0.22835107148,2.1608355045
193,International,0.044377204031,4.3134460449,,-152.42355347,148.63865662,-21.697481155,54.743412018,-10.697842598,21.754083633,-12.579780579,8.1461181641,-5.4961795807,2.3321945667,-0.95015788078,0.26089307666
194,International,0.046955421567,4.1078724861,,-151.693573,145.87858582,-19.12726593,53.602920532,-11.854570389,21.000640869,-13.9677248,9.4512319565,-6.0102396011,3.7595741749,-3.3611216545,-1.3757190704
195,International,0.047805026174,3.6701855659,,-166.99739075,152.79916382,-24.629014969,49.740329742,-9.8662881851,15.047065735,-9.715927124,5.4970946312,-4.5338668823,-0.027352623641,-0.4850513041,-1.2190219164
196,International,0.062244471163,4.2137050629,,-141.51524353,137.49916077,-21.934835434,60.212692261,-13.587217331,21.213636398,-13.511823654,11.344280243,-6.4162216187,3.2737724781,-1.2972524166,1.5175415277
197,International,0.06758710742,3.7158308029,,-142.98661804,126.75545502,-23.678785324,57.052143097,-10.453540802,23.833183289,-9.5009908676,10.256386757,-8.2124948502,2.2955033779,-0.070340313017,3.4540164471
198,International,0.054444618523,4.2682228088,,-132.80299377,140.32901001,-25.641424179,52.930454254,-16.181146622,20.634132385,-15.79441452,11.558896065,-8.3713006973,1.9876722097,-2.2755720615,0.16966147721
199,International,0.035651512444,2.506367445,,-234.28411865,157.70735168,-6.3316259384,33.222877502,14.417284966,8.5258970261,-9.7195596695,6.0496816635,5.6894316673,0.17288422585,-5.1909065247,-0.0060865613632
200,International,0.038216661662,2.6005494595,,-224.93296814,160.40507507,-22.850692749,44.62204361,12.039866447,8.6275281906,-1.0816432238,10.112468719,2.6088380814,0.39672097564,1.0086622238,1.6807590723
201,International,0.043724436313,2.1725900173,,-232.10940552,152.20710754,-17.781126022,36.144672394,12.502610207,9.3750362396,4.2599835396,2.9644200802,-6.4671387672,-0.38975721598,-0.47313159704,4.2471628189
202,International,0.051550868899,2.6223535538,,-228.50541687,151.99002075,-31.464057922,45.619876862,7.6895155907,10.277405739,3.9439380169,0.49661237001,-5.0169081688,0.91329687834,1.483566761,5.8516693115
203,International,0.042972519994,2.4772028923,,-215.98425293,146.07662964,-10.729383469,39.911251068,15.283371925,11.855484009,-3.2044897079,6.4569306374,-0.24115423858,3.5033545494,-4.1509370804,1.1961020231
204,International,0.025534451008,3.0818138123,,-230.3105011,176.25814819,-5.1639976501,37.106483459,9.964099884,12.118453026,-1.0850454569,7.6755156517,7.1799073219,2.4864733219,-1.0614161491,2.579262495
205,International,0.031109895557,2.3651034832,,-244.3901825,169.84532166,-18.35865593,42.433246613,16.176134109,12.123501778,-1.8230913877,6.6285085678,5.7520213127,-2.0498561859,0.22336827219,1.6198803186
206,International,0.048890266567,2.1757543087,,-227.65931702,146.51997375,-17.783254623,40.402576447,5.4710426331,13.146443367,0.93411999941,4.514922142,-5.029153347,0.79841530323,-0.26617774367,4.1026792526
207,International,0.036388814449,2.2085876465,,-245.40235901,167.3336792,-24.898700714,38.325153351,11.403037071,8.0171022415,5.3385057449,0.023636911064,-2.578438282,-4.159573555,-1.6064867973,3.3719799519
208,International,0.044541802257,2.2024259567,,-246.10223389,142.95301819,-18.369102478,43.807685852,17.059755325,8.360575676,5.5231356621,6.0161857605,-1.6221208572,-1.3244481087,0.41115537286,3.1240348816
209,International,0.034269161522,2.3322227001,,-243.53979492,180.29768372,-19.894464493,35.082199097,9.8217086792,10.741286278,-8.3844127655,2.3720359802,1.9720510244,0.37309119105,-1.2785929441,2.3511779308
210,International,0.035899415612,2.2172648907,,-231.88053894,165.61248779,-17.359668732,35.531223297,8.1419496536,9.2442808151,-4.2016592026,6.5068821907,2.1470165253,0.70999133587,-0.94454205036,2.2638678551
211,International,0.047814965248,2.1623589993,,-217.31115723,153.09346008,-23.981946945,43.2954216,6.0798287392,10.210887909,-5.1380414963,8.5186223984,-2.1904449463,-0.016587335616,-3.2401256561,-0.42948949337
212,Rock,0.070953667164,2.2026290894,,-211.14724731,145.71083069,-40.598083496,24.505535126,0.12035147101,13.149582863,-19.618251801,0.39447394013,-9.7000198364,2.9406015873,-7.0167813301,3.6505208015
213,International,0.054443776608,0.94737559557,,-310.93536377,149.07699585,-36.107540131,28.625671387,-0.33960941434,-1.2754045725,-6.2613749504,7.2182254791,-7.6380834579,-7.6493039131,-2.6095159054,-5.815261364
214,International,0.063792489469,0.79215466976,,-368.87704468,101.4053421,-1.8168519735,27.442501068,18.137132645,3.2611989975,0.29189860821,1.9345860481,-6.7268009186,-6.4654364586,2.2152619362,-5.9799218178
215,International,0.05040115118,0.7566780448,,-343.57998657,128.84838867,-22.004903793,21.946222305,2.0884633064,-3.6288979053,-0.64498335123,0.49728128314,-4.2099018097,-7.6877012253,-3.4094996452,-7.7098426819
216,International,0.060112901032,0.72560560703,,-348.24963379,103.57875824,-4.2199664116,20.977378845,13.238128662,-0.19562381506,-2.791195631,3.6345467567,-6.9532065392,-8.3153944016,0.6773224473,-6.0042724609
217,International,0.054575260729,0.74235016108,,-375.38290405,134.93026733,-18.866243362,27.942150116,5.4030370712,-3.3904795647,-1.6879144907,7.5858983994,-5.7644920349,-10.352108955,0.56484824419,-5.3996882439
218,International,0.069755710661,0.98366361856,,-302.77993774,109.08853912,-8.1114168167,22.535978317,1.3437657356,5.6064505577,-8.6524982452,6.3381609917,-11.931819916,-6.8741998672,-1.2190891504,-10.535873413
219,Folk,0.021712064743,1.2693076134,,-376.93273926,193.6335144,24.624238968,9.3066444397,6.7981481552,5.7302398682,2.0068902969,-2.1089162827,-2.2549085617,-2.9611577988,-3.0562772751,-1.8703725338
220,International,0.0304437913,1.6784194708,,-351.91201782,144.05033875,16.076951981,24.00100708,4.4275784492,12.032624245,-0.54454278946,-4.3497986794,-5.5688400269,-10.485032082,-9.7342805862,-11.258891106
221,International,0.037916317582,1.86941576,,-329.04125977,125.25453186,11.071643829,28.463186264,3.2299251556,14.612617493,-2.5042965412,-2.4634277821,-2.889570713,-9.5500249863,-9.4338111877,-10.166127205
222,International,0.035612676293,3.4538626671,,-245.4322052,158.34336853,-10.278248787,26.203317642,-4.8911104202,12.028098106,-9.3516073227,-2.8805470467,-3.7314260006,-15.235058784,-13.533738136,-14.313390732
