,Genre,Energy,RMSE,ZCR,CQT,Spectral_Contrast,Chromagram,Tempo,MFCCS0,MFCCS1,MFCCS2,MFCCS3,MFCCS4,MFCCS5,MFCCS6,MFCCS7,MFCCS8,MFCCS9,MFCCS10,MFCCS11,MFCCS12,MFCCS13,MFCCS14,MFCCS15,MFCCS16,MFCCS17
114,Classical,0.8159645176705114,0.031100675463676453,45366.0,(0.00017144335192532825-0.0003442717847255315j),22.89576726725948,0.2316694590557778,143.5546875,-324,147,-31,27,-4,-4,-12,-5,-7,0,-8,0,0,3,6,4,0,-2
115,Classical,0.11214442499419883,0.01132810115814209,50179.0,(1.3250086455026579e-06-3.792425059447356e-05j),24.17447596369308,0.24447047062542904,123.046875,-449,124,-19,27,-5,2,-6,10,3,14,1,5,4,5,7,6,7,3
116,Classical,0.0420039807790595,0.007945741526782513,31587.0,(6.673739860946053e-06+1.8558729471554397e-05j),22.01352691785495,0.2183668116247062,99.38401442307692,-482,154,-5,29,-1,8,-4,9,-3,4,-10,0,-2,0,1,3,3,1
117,Classical,1.2424327930344063,0.036796409636735916,53725.0,(-0.00014253901950869876+6.480716463341144e-05j),22.38122396404128,0.2445175966535282,117.45383522727273,-311,148,-33,10,-12,1,-12,0,-9,2,-5,6,4,3,1,1,0,1
118,Classical,0.342646853260016,0.018550321459770203,46839.0,(-8.457249616191916e-05-6.773631554134521e-05j),23.56698492737692,0.24067177180985166,129.19921875,-405,145,0,23,9,-2,-5,-2,0,6,2,2,5,2,1,2,1,-2
119,Classical,0.047986470086518775,0.007928467355668545,38213.0,(0.00018037201582638273+9.467369220444736e-05j),22.01498932874151,0.2471102268539068,123.046875,-475,141,-8,34,0,6,0,9,2,7,-8,0,0,3,5,4,6,5
120,Classical,1.0206240356556944,0.03800200670957565,46256.0,(0.0006604335191698577+0.00019720848634835974j),22.987449699888753,0.24147725629836714,143.5546875,-300,161,-24,27,-2,2,-11,0,-6,6,-8,-1,-4,-2,-1,0,1,0
121,Classical,1.8306544220614502,0.04480385407805443,52714.0,(-0.0010995736567261957+0.0003019603603484278j),22.038163711527275,0.2474375987951925,135.99917763157896,-278,147,-31,20,-9,-6,-13,0,-7,1,-11,0,-2,0,1,5,2,0
122,Classical,1.6269979319147685,0.04741547629237175,45365.0,(-9.26171133308038e-05+0.0002854741841115704j),22.397610709037053,0.23887575960619264,107.666015625,-278,160,-28,23,-2,3,-11,0,-11,3,-5,4,-4,0,-1,1,1,0
123,Classical,0.1738597076020311,0.017073171213269234,29308.0,(1.5762942740025123e-05-2.9202472342265337e-05j),23.270537118494133,0.2087663347317287,117.45383522727273,-406,163,-2,32,7,9,-5,9,-3,10,-10,-5,-8,-2,0,3,3,7
124,Classical,2.562308898243523,0.06571570038795471,47471.0,(-0.0005402499066787674+0.0002291654872830197j),23.359742616130433,0.2338967169465811,151.99908088235293,-223,163,-34,24,-10,3,-12,0,-14,1,-10,0,-4,0,-2,1,0,-1
125,Classical,2.3691497254646356,0.0630878433585167,45269.0,(0.00015164053792872295+0.0004871721967013935j),21.75325960685035,0.2538835523086356,129.19921875,-221,173,-37,24,-8,3,-12,1,-15,0,-9,2,-4,0,-1,1,0,0
126,Classical,1.4125476802720156,0.03838924691081047,54173.0,(-0.00014055010488257352+0.00022210219654418453j),23.565452785671386,0.2377019220949909,151.99908088235293,-319,143,-31,10,-5,-4,-8,-5,-8,2,-4,0,0,1,0,-1,0,1
127,Classical,0.5194372290447181,0.028216872364282608,35409.0,(9.348952317162848e-05+7.592488890706658e-05j),23.437944355979372,0.21860279849769795,129.19921875,-366,181,-5,26,-4,4,-10,0,-11,3,-10,-1,-4,0,0,0,2,0
128,Classical,2.340825335030449,0.061942506581544876,53754.0,(-0.000629993632529613+0.00029833732112124133j),23.12088537945778,0.24009981292642965,151.99908088235293,-228,153,-30,20,-6,1,-10,-3,-11,0,-8,0,-3,-3,-2,0,-1,-2
129,Classical,1.513136029540585,0.041259635239839554,61096.0,(0.0001703803407560996+0.00021915748370923208j),23.084833573397123,0.24286729840691276,135.99917763157896,-297,130,-30,27,-7,1,-11,4,-8,5,-5,4,1,1,-1,1,0,-1
130,Classical,0.5924637757716391,0.02935796044766903,42234.0,(-0.0001488708407918346+4.2856108556817585e-05j),22.03152916283508,0.2411961581781752,117.45383522727273,-315,149,-30,23,-8,-10,-15,-4,-7,0,-11,-7,-5,-4,-5,-5,-3,1
131,Classical,0.5425715346108295,0.025609875097870827,26135.0,(-0.00010295595131104013-0.00020060173813242493j),19.386713211511132,0.2482374840196055,112.34714673913044,-374,172,6,20,5,1,-6,-1,0,0,-6,-7,-7,-10,-6,-2,-2,-2
132,Classical,0.043840849994662326,0.00800909660756588,24242.0,(2.383084640569774e-06+2.2274981472995165e-05j),21.40953756756831,0.2330444293491334,123.046875,-498,177,11,27,-2,5,-6,-1,-4,-3,-9,-8,-9,-11,-9,-10,-8,-3
133,Classical,0.17365702628629817,0.012229027226567268,36053.0,(-7.860028049188234e-05-1.3288477000621377e-05j),21.823466610623058,0.23986934006791305,123.046875,-429,120,-1,17,7,-2,-3,-2,0,0,-9,-3,0,-4,-3,-2,-1,0
134,Classical,1.119324590718015,0.03864431008696556,48730.0,(3.570739150229032e-05+0.00041772909540194176j),24.766313188445437,0.2301370380094603,123.046875,-309,138,-29,33,0,5,-6,3,-6,0,-13,-8,-9,-4,0,1,1,3
135,Classical,1.1798771765307803,0.03910264000296593,40503.0,(-0.0002458421249806142-0.00031296505029354115j),20.720494529253457,0.25569554656841137,151.99908088235293,-319,166,-11,27,7,1,-7,-2,-2,-2,-11,-4,-4,-7,-5,-1,-1,-1
136,Classical,0.22814317831297082,0.015741819515824318,39406.0,(1.6576652472754125e-05+5.0288158079264614e-05j),22.203097861481233,0.2324192765246169,123.046875,-419,127,-3,23,-4,4,-8,-7,-7,-2,-7,-5,-9,-10,-5,0,7,5
137,Classical,1.3494447146035293,0.0406409315764904,62233.0,(-4.3383145225310125e-05+3.1301604997082736e-05j),23.064804839387136,0.24498252607816362,151.99908088235293,-275,125,-41,24,-4,-4,-14,-5,-4,2,-10,-8,-5,-4,0,6,5,2
138,Classical,1.5665472871137744,0.043805379420518875,50275.0,(-4.81599179424843e-05+0.0001401960200757592j),22.75463265625722,0.24809916469328266,112.34714673913044,-275,146,-36,24,-2,-2,-13,-6,-9,-3,-11,-4,-1,-1,-3,-1,-2,-3
139,Classical,0.19622506262383035,0.01254945993423462,72220.0,(5.7969568743845294e-05-3.203874092521728e-05j),22.234251021564607,0.25955471720656914,129.19921875,-409,116,-16,11,0,5,-4,0,0,12,-1,-1,4,1,-3,3,2,3
140,Classical,0.2852048380530892,0.01949719712138176,48124.0,(4.294126820235102e-05-0.0001008572007166407j),23.516215489555233,0.23932821111265248,117.45383522727273,-358,129,-30,19,-10,0,-10,1,-3,1,-8,-7,-8,-5,0,4,8,12
141,Classical,0.5335801624777969,0.0210880097001791,52242.0,(7.881153707536877e-05+3.979002062474504e-05j),23.5983222463967,0.2512496211089208,123.046875,-368,124,-31,17,2,-5,-11,-5,-5,-1,-8,-3,2,0,0,2,3,4
142,Classical,10.59974354247574,0.13263651728630066,62945.0,(0.0008513236933282643+0.0007083557218650918j),21.23455856463467,0.244873902585083,99.38401442307692,-160,164,-48,1,-7,-2,-11,-6,-8,1,-5,-4,-5,-1,-3,-1,-6,-1
143,Classical,8.306385576396792,0.1143597885966301,33799.0,(6.924914655920627e-05+7.323340426383651e-05j),20.710455569741445,0.217639776058153,123.046875,-249,161,10,-3,0,-2,-12,-8,-14,-12,-12,-7,-7,-2,-2,0,-3,0
144,Classical,0.18737707610983237,0.017780158668756485,47535.0,(9.517455269616602e-05+0.00011234002929484723j),23.751332707987398,0.23618368216285263,129.19921875,-402,154,-15,15,-3,-3,-9,-17,-12,-7,-7,0,1,-1,-1,1,5,0
145,Classical,10.696164485804232,0.13660822808742523,41488.0,(-1.5795742855090782e-05+9.028597850287507e-06j),20.895798423983535,0.2402156376783235,184.5703125,-171,156,-21,5,-4,-3,-8,-4,-7,-5,-9,-6,-7,-1,-3,-2,-3,0
146,Classical,6.967814455297731,0.11449649930000305,73935.0,(-9.573299209480693e-05-0.0007698356364875249j),18.900866383516885,0.26266529684388745,129.19921875,-85,118,-31,20,-4,6,-10,-1,-7,-3,-4,-1,-4,-4,-3,0,-3,1
147,Classical,0.06034434214450436,0.009445476345717907,43978.0,(6.698476689712308e-06+8.216129698346183e-06j),21.594720881691224,0.24764985783915172,123.046875,-436,154,-19,20,3,0,-6,-4,-10,-6,-4,-2,-5,-7,-6,-3,0,2
148,Classical,14.865158466456235,0.15978199243545532,57936.0,(-0.0006843613389670421-0.0029293265581569424j),20.368482545821962,0.2456709727939287,143.5546875,-124,148,-21,17,-1,4,-7,-5,-5,5,-6,-1,0,-2,-4,0,-4,-2
149,Classical,9.911766828903525,0.12271347641944885,72481.0,(-0.004909738365359195+0.002377511188597194j),17.734197542024578,0.2558926804983546,143.5546875,-98,98,-20,18,-2,2,-7,-3,-7,-1,-4,0,-2,-1,-3,0,-4,-2
150,Classical,0.04109185715137541,0.007923510856926441,32805.0,(3.345997258415498e-05-2.9471079975384452e-05j),19.453487417599955,0.23570063683996206,123.046875,-449,151,-12,44,6,4,-1,-1,-2,-4,-9,-1,0,3,5,1,-2,-4
151,Classical,4.943749963814081,0.07983138412237167,39811.0,(0.0004292621438314706-0.0001481173303185369j),16.870931706474025,0.2567531574543212,135.99917763157896,-230,119,-1,28,10,16,4,6,0,5,-1,3,-2,0,-1,0,-2,2
152,Classical,2.232401477335394,0.054325997829437256,84102.0,(0.00048456067954949397+0.0004715715386102906j),18.197406175118697,0.2650950937716822,161.4990234375,-186,86,-15,14,-2,6,0,0,-6,-5,-7,-1,-4,-2,1,2,3,3
153,Classical,11.396036502045371,0.13657265901565552,58815.0,(-0.00021590290826621982+0.0006822207466647314j),20.433821034027815,0.23281917428838184,107.666015625,-121,149,-42,24,-5,10,-2,0,-6,4,-1,1,-1,-2,-1,1,-1,0
154,Classical,16.683883891146323,0.17290781438350677,77472.0,(-0.0018493038734008396-0.00035858274042549157j),21.676476251737142,0.2287987663645591,129.19921875,-108,127,-44,31,4,-4,-15,14,-7,-1,2,17,-4,1,0,4,-9,-3
155,Classical,0.1450843061885904,0.013006552122533321,39330.0,(-1.6378103260574432e-07-3.264823777646522e-05j),22.243673029179206,0.21986494099550952,123.046875,-483,144,1,8,4,-2,-2,-6,-10,-8,-7,-10,-7,-2,0,4,5,0
156,Classical,20.300949840032178,0.18922074139118195,64244.0,(0.0006279013147702326-0.0001926926908092189j),21.083672946461956,0.2306803478752056,112.34714673913044,-81,129,-42,33,5,-6,-2,7,-18,2,3,1,-10,0,-3,-6,-8,3
157,Classical,0.19114348921191585,0.016483694314956665,63102.0,(0.00010155330514803571-0.00015189703165019948j),20.52899204242756,0.24017441463734432,107.666015625,-367,112,-18,10,-1,3,0,5,-5,-9,-8,-1,1,-3,-2,-1,-1,-2
158,Classical,0.5241278305261526,0.029859762638807297,54246.0,(-0.00013504790362917348+1.868669853751632e-05j),23.9603471315,0.2397022405298069,129.19921875,-349,161,-3,14,5,3,2,-7,-7,0,2,-2,-6,-8,-6,-4,0,4
159,Classical,3.105220900903249,0.06812175363302231,61802.0,(0.0014529550954326723-0.00012008019494305988j),21.811959222381965,0.247815714964025,117.45383522727273,-197,137,-34,25,-5,-2,-9,-7,-7,-5,-4,-5,-3,-5,-1,-2,-3,-4
160,Classical,2.7907152032592726,0.06765175610780716,68956.0,(0.00010211692708852934+0.00043638118646455686j),20.997647908525654,0.2541424755857282,123.046875,-166,122,-32,16,-5,-2,-9,-4,-6,-4,-6,-5,-5,-4,-2,-3,-4,-3
161,Classical,1.6555627578144139,0.047504715621471405,50423.0,(0.0004322108170630816-0.0003590957179368716j),22.720472467011334,0.2485952163427276,151.99908088235293,-274,148,-20,21,7,3,-2,-6,-5,-6,-5,-4,-1,-3,-4,-7,-7,-5
162,Classical,1.4450085236786736,0.03843070566654205,49055.0,(5.380487517389026e-05+0.00023662897008344867j),20.70439850605553,0.24056471344154537,92.28515625,-305,135,-11,18,10,3,-5,0,-1,-1,-3,-6,-2,-5,-4,-4,-5,-2
163,Classical,0.3005115896454751,0.019925538450479507,23887.0,(8.963180675533115e-06-6.281322566105933e-05j),19.794813622882245,0.22881917847059868,99.38401442307692,-465,180,56,11,5,0,-3,-5,-8,-9,-7,-3,-1,-4,-4,-2,-2,-2
164,Classical,0.17916438961257525,0.012325447984039783,28026.0,(0.00011127681243284299+2.2288640315153084e-05j),19.71705908769719,0.215163518859714,117.45383522727273,-498,145,46,15,3,0,-5,-6,-3,0,2,2,0,0,0,0,3,2
165,Classical,0.6968528843097308,0.028586886823177338,31488.0,(-0.00017751332472963903+0.00018168891845410747j),19.798949187883707,0.22963437341340082,123.046875,-421,172,28,-2,-3,-4,-8,-10,-7,-7,-7,-2,0,-4,-8,-8,-4,0
166,Classical,0.7984068396127417,0.031193608418107033,29836.0,(-0.00014586881433216255-7.426194700229608e-05j),20.75603754610933,0.22548571869033546,135.99917763157896,-429,175,31,4,1,-5,-9,-11,-10,-8,-6,-1,0,0,0,0,-1,-4
167,Classical,1.1977762614642626,0.031199656426906586,30736.0,(-0.00021010679086840947+0.0005612347955883063j),19.39582047608411,0.23863735933278088,143.5546875,-413,143,31,14,1,-2,-6,-8,-5,-4,-2,0,-1,-2,-3,-3,-2,-2
168,Classical,2.1367893254503967,0.05685929208993912,63065.0,(0.00021394332945571276-0.00020618974611389646j),22.176651519987725,0.24225099117680385,161.4990234375,-234,130,-39,19,-6,-5,-3,-4,-5,-1,-7,-4,0,0,5,8,7,2
169,Classical,0.5106974407077579,0.028985990211367607,52524.0,(0.0006792142099175012+0.0006889976886913182j),22.760801709816956,0.2364448617435445,117.45383522727273,-321,136,-28,31,0,0,0,-1,0,0,-6,0,0,0,7,10,7,4
170,Classical,0.8742883321281727,0.03144732490181923,46936.0,(0.00012364108310413343-0.0005352524853108405j),21.298126723643662,0.2267414050525241,151.99908088235293,-321,134,-18,22,0,-3,0,-1,-1,0,-2,0,2,0,1,2,2,1
171,Classical,2.1817927965876334,0.05113537609577179,50285.0,(-0.0004765841500423411+6.507385280902265e-05j),21.084609526525117,0.23210846525218656,143.5546875,-269,136,-25,26,0,-5,-1,-1,0,-3,-9,-3,1,0,1,2,-2,-3
172,Classical,0.3228422213930634,0.020525269210338593,42241.0,(-0.00016300079297345681-0.0006711227605583164j),21.002617772430465,0.234101277126442,117.45383522727273,-360,138,-12,33,7,-1,1,4,3,0,0,4,3,-2,-1,2,1,-1
173,Classical,1.272237202630516,0.043131906539201736,47033.0,(0.00044894506667403133-3.270882933733032e-05j),21.52045758791047,0.2280010503556388,129.19921875,-306,152,-27,16,-3,-8,-5,-9,-7,0,0,5,8,4,2,3,0,-2
174,Classical,1.0789467629159772,0.0367877297103405,47829.0,(0.00017789668059761253-0.0009958073786333363j),20.447195783681764,0.24003136330151986,161.4990234375,-289,143,-26,24,-1,-6,-2,-3,-3,-3,-7,-1,3,2,2,4,2,-1
175,Classical,0.19003045803068488,0.01633349433541298,40334.0,(0.00045910194098266945-4.3109843768841035e-05j),22.696925792057122,0.22218074605476124,117.45383522727273,-412,138,-19,34,8,-4,4,0,3,0,-4,3,5,3,6,6,2,-1
176,Classical,2.4925158980247772,0.05820731073617935,47557.0,(0.00048229532934912934-0.00028804600935918126j),20.402546116894296,0.2404247218693308,117.45383522727273,-238,149,-28,28,0,-3,-2,-4,-4,-3,-5,0,2,0,0,1,0,1
177,Classical,0.3045141454951727,0.01654224656522274,32032.0,(-3.002415145540688e-05+6.830232957172946e-06j),20.80045624795372,0.2359792430553788,161.4990234375,-477,155,12,5,2,-10,-16,-12,-11,-9,-3,-2,-6,-8,-7,-7,-5,1
178,Classical,0.03241829307352272,0.006526085548102856,27358.0,(-1.0430247455359616e-05+7.453833356258475e-06j),19.82837426520951,0.23066584961151682,135.99917763157896,-552,173,26,14,7,-7,-5,-10,-11,-9,-8,-4,-3,-4,-3,-4,-5,-6
179,Classical,0.2559783808031312,0.01852012425661087,34517.0,(1.3588989593310618e-05+1.8077792537886602e-05j),20.266921363035802,0.2443672614175529,107.666015625,-437,170,7,-3,0,-11,-12,-6,-5,-8,-8,-8,-7,-6,-6,-7,-6,-4
180,Classical,0.029428380305611596,0.005247837398201227,20898.0,(1.059830334265283e-06-1.3617314378978728e-05j),16.92386418773786,0.24580470758699974,123.046875,-549,157,6,34,13,5,5,-3,2,3,2,3,5,5,3,4,4,3
181,Classical,0.16555766054923945,0.016399767249822617,40159.0,(0.00011590296763328405+0.00010689918819749617j),20.732677569187757,0.23765240785726804,143.5546875,-374,153,-21,20,7,-3,-2,-2,-4,-4,-5,-4,-3,-4,-3,-2,-3,0
182,Classical,1.0586588694436703,0.04277145117521286,57907.0,(-5.376553683898291e-05-0.0003285046230854861j),22.6269918946821,0.25231519234501554,112.34714673913044,-263,142,-51,5,-20,-17,-16,-20,-15,-9,-8,-11,-6,-4,-2,-2,0,3
183,Classical,1.1388030300354073,0.04171375185251236,33650.0,(2.7997418788138997e-05-1.435103171444799e-05j),22.26210663130635,0.23670302124389284,123.046875,-338,190,-16,3,0,-8,-10,-16,-13,-10,-8,-8,-4,-3,-4,-3,0,0
184,Classical,0.34799965999967203,0.021651161834597588,38408.0,(0.00026591913504387293-0.00017675579607933622j),21.259289085400326,0.24306627403049694,112.34714673913044,-369,171,-27,6,0,-10,-11,-10,-11,-10,-8,-9,-5,-5,-3,-1,-1,-2
185,Classical,0.9825180926113855,0.03848409652709961,60707.0,(-0.0009469218456107496-3.00752580688435e-05j),19.067750708862842,0.2659584174521596,107.666015625,-246,149,-41,11,-10,-4,-7,-10,-9,-7,-3,-5,-2,-4,-6,-4,-3,-3
186,Classical,0.6909466390933752,0.030929116532206535,50913.0,(-0.00016362277418503432+8.836199787367209e-06j),19.506418548146495,0.2580526769813206,99.38401442307692,-283,159,-29,18,-9,-3,-10,-9,-8,-4,-2,-5,-4,-3,-3,-1,0,1
187,Classical,0.301042915782866,0.021394049748778343,33835.0,(1.6539329428844154e-05+2.9814943504486825e-05j),21.153232660770335,0.2453968863252696,123.046875,-392,190,-13,8,1,-11,-11,-14,-10,-9,-4,-10,-4,-1,-4,-2,1,1
188,Classical,0.5288856442324812,0.02783687226474285,46787.0,(-0.00010955871032951646+8.469565740684183e-05j),19.46855008476546,0.2558507764554243,107.666015625,-299,157,-37,15,-5,-4,-6,-10,-9,-8,-5,-7,-2,-1,1,3,3,0
189,Classical,0.7452092997280323,0.034555815160274506,110442.0,(-0.00019693869528080045-7.525927285018104e-08j),24.39865256963047,0.24818322522067768,99.38401442307692,-301,57,-59,33,-20,17,0,49,19,27,-17,0,-3,18,9,11,11,15
190,Classical,0.34607016594363094,0.023626310750842094,100713.0,(0.0002709852786714727+9.455190633799602e-06j),25.98423663351259,0.24335549731271175,117.45383522727273,-326,85,-42,31,-19,9,-16,9,-8,25,6,16,3,9,5,9,9,9
191,Classical,1.2277966902936301,0.04415552318096161,100999.0,(-5.428387861683503e-05+6.751097904541299e-05j),25.782783950280834,0.2340799043074196,143.5546875,-251,88,-41,37,-12,21,-5,25,-5,14,-7,10,-4,5,0,3,1,4
192,Classical,4.362122652765899,0.0823163241147995,86810.0,(0.00023562913278342835-0.00019172639567234203j),25.331435342844667,0.20470566228025042,129.19921875,-299,103,-27,51,12,16,-10,0,3,12,-12,2,5,0,0,-1,5,9
193,Classical,4.399221868111269,0.07958874106407166,71753.0,(0.0008375152012924768+0.00031664525878232483j),23.79756074071578,0.2346976349130971,135.99917763157896,-207,117,-41,13,-1,15,-10,-1,-12,7,0,2,-8,-1,-7,0,-5,-8
194,Classical,0.14166732701024204,0.013910799287259579,46468.0,(-0.00010921565903327065+8.290448656291332e-05j),21.66346307330379,0.23017930876340256,123.046875,-385,128,-26,39,-2,16,-5,14,-3,12,-5,2,3,10,10,9,6,3
195,Classical,0.21158993879782592,0.013422217220067978,82419.0,(-0.00010919571563735824+9.056683839702627e-05j),24.10691766946303,0.25365257862376633,117.45383522727273,-422,89,-18,37,5,4,-1,12,4,13,2,5,6,8,12,7,2,0
196,Classical,2.0640121372193327,0.0563528910279274,77945.0,(-0.00016382095675100022-0.00029026168068965573j),22.353361677252632,0.2259724459047379,135.99917763157896,-203,111,-51,39,-10,11,-13,15,-7,13,-7,3,-3,5,4,6,2,3
197,Classical,0.9273736139922205,0.03582888841629028,56946.0,(-8.342363036122491e-06-0.00025704794710679256j),23.314308852015145,0.24501495610575771,103.359375,-280,122,-14,26,1,5,-13,3,-11,5,-1,2,0,1,1,-2,0,-3
198,Classical,0.6031180826798715,0.028322648257017136,81769.0,(0.0003397124027990868-0.00014253616290047056j),23.258646217058534,0.2484283446683092,95.703125,-287,101,-35,41,-12,17,-13,16,-5,13,-8,0,-13,6,6,6,7,8
199,Classical,0.05867879008420521,0.010452563874423504,53488.0,(5.471285282947993e-07-2.3455393758435286e-05j),22.920488750488744,0.250038311064038,117.45383522727273,-378,126,-18,42,-14,25,-14,18,-10,21,4,18,-10,8,1,6,2,4
200,Country,31.941950825767385,0.24765659868717194,71218.0,(0.0024824047235825963-0.004156479617529166j),19.817418556396238,0.20402117911936435,161.4990234375,-23,70,3,28,13,5,3,7,2,8,-2,2,-3,5,0,0,0,4
201,Country,27.42959771880617,0.2293216437101364,84183.0,(-0.00019920837416963303-0.00963083051114292j),18.465440272169552,0.23652161606727057,129.19921875,-7,62,-1,28,9,9,5,9,3,8,0,6,0,-1,0,2,-2,2
202,Country,11.788920686561017,0.14459189772605896,49746.0,(-0.0013335109017885414-0.0018647031797246868j),18.86808344249967,0.23286905577165784,161.4990234375,-120,79,5,34,16,13,6,9,-1,6,-6,0,-6,1,-1,0,-4,0
203,Country,22.360571952925955,0.20265311002731323,67921.0,(-0.0016028858155853838+0.0008921642573656786j),20.612995040649604,0.22630073092680977,161.4990234375,-57,95,-10,40,13,0,0,7,-3,9,-2,2,1,-1,1,4,-6,0
204,Country,22.878271057233704,0.2082817554473877,82229.0,(0.003153843451611987+0.0035612475826813862j),18.68456550587829,0.2259053561376608,117.45383522727273,-20,62,2,30,6,6,6,9,3,9,0,7,0,4,0,0,0,0
205,Country,22.023985069474982,0.20165185630321503,91071.0,(0.0013494569223209962-0.0028625328749162125j),18.482677723885597,0.25280708230971677,129.19921875,-24,62,-7,28,10,5,0,13,2,9,0,5,-1,3,0,2,3,2
206,Country,24.281950407327177,0.21199241280555725,85945.0,(0.001071419012247554+0.011478677006907618j),18.939011593799584,0.2442032787169516,112.34714673913044,-23,71,1,24,16,4,-3,17,-3,2,2,0,-1,0,-3,0,-1,-1
207,Country,30.849091065050604,0.24328100681304932,74790.0,(-0.0013738046776648946+0.0022756502207894242j),19.48102180194016,0.20922599002056622,103.359375,-20,64,6,26,11,13,-1,8,0,7,0,6,3,2,0,4,-2,2
208,Country,39.09716338076694,0.27320435643196106,69507.0,(-0.0022438596147625997+0.0019532666833843903j),20.42508832953472,0.21189749964767302,129.19921875,-19,76,-4,32,7,17,-1,9,2,9,-2,7,0,4,2,1,2,6
209,Country,29.324294985170308,0.23502933979034424,104220.0,(0.0026572795672305644+0.0007087651149457904j),18.09949373550852,0.2517802814781622,123.046875,12,58,0,26,9,3,1,8,0,11,-2,1,0,4,0,3,-1,4
